Student_ID,Age,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Collaboration_with_Peers_via_VR,Interest_in_Continuing_VR_Based_Learning,School_Support_for_VR_in_Curriculum,VR_Engagement_Score,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Grade_Level_Postgraduate,Grade_Level_Undergraduate,Field_of_Study_Business,Field_of_Study_Education,Field_of_Study_Engineering,Field_of_Study_Law,Field_of_Study_Medicine,Field_of_Study_Science,Subject_Biology,Subject_Computer Science,Subject_Economics,Subject_History,Subject_Math,Subject_Physics,Instructor_VR_Proficiency_Beginner,Instructor_VR_Proficiency_Intermediate,Stress_Level_with_VR_Usage_Low,Stress_Level_with_VR_Usage_Medium,Feedback_from_Educators_on_VR_Neutral,Feedback_from_Educators_on_VR_Positive,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,VR_Hours_Science,VR_Hours_Medicine,VR_Hours_Engineering,VR_Hours_Arts,VR_Hours_Business,VR_Hours_Education,VR_Hours_Law
STUD0099,25,False,-0.32650827624939294,1.3863365360422413,True,1.4450969173088717,True,1,True,Yes,False,2.5637398574188155,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0
STUD0100,17,True,0.6287529181607675,-1.416325014634482,False,0.7396209764238533,False,2,False,No,False,-0.7798532990707587,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0
STUD0101,29,False,-0.9633490725228332,1.3863365360422413,False,0.03414503553883489,False,2,True,Yes,False,0.9715526400428278,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
STUD0102,26,False,-0.32650827624939294,-0.7156596269653012,True,0.03414503553883489,True,1,True,Yes,False,-0.4614158555955612,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0
STUD0103,18,True,-0.9633490725228332,-1.416325014634482,False,-0.6713309053461836,True,1,True,No,False,-1.0982907425459563,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
STUD0104,21,False,0.6287529181607675,-0.014994239296120374,True,0.7396209764238533,True,1,True,Yes,True,0.49389647483003146,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0
STUD0105,15,False,-0.9633490725228332,-0.014994239296120374,False,0.03414503553883489,True,5,False,Yes,False,0.016240309617235126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
STUD0106,17,False,-0.008087878112672791,1.3863365360422413,False,-1.376806846231202,False,4,False,No,True,-0.62063457733316,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0
STUD0107,25,True,-0.32650827624939294,-0.014994239296120374,True,-1.376806846231202,True,4,False,No,True,-0.9390720208083575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
STUD0108,13,False,-1.2817694706595533,-0.7156596269653012,True,0.03414503553883489,False,3,False,Yes,True,-0.4614158555955612,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
STUD0109,17,False,1.584014112570928,-0.014994239296120374,False,-0.6713309053461836,True,5,True,Yes,True,-0.4614158555955612,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0
STUD0110,29,True,0.3103325200240474,1.3863365360422413,False,0.03414503553883489,False,2,True,Yes,False,0.9715526400428278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0
STUD0111,24,False,-1.2817694706595533,-1.416325014634482,True,-0.6713309053461836,False,2,False,Yes,False,-1.0982907425459563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
STUD0112,22,True,-0.6449286743861131,-1.416325014634482,False,1.4450969173088717,False,2,True,No,False,-0.62063457733316,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0
STUD0113,27,False,0.6287529181607675,1.3863365360422413,False,0.7396209764238533,True,3,True,No,True,1.7676462487308215,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0
STUD0114,15,False,0.6287529181607675,1.3863365360422413,True,0.03414503553883489,False,4,True,Yes,True,0.9715526400428278,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0
STUD0115,28,True,-1.6001898687962735,-0.7156596269653012,False,1.4450969173088717,False,3,False,Yes,True,0.1754590313548339,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STUD0116,28,False,-0.32650827624939294,0.6856711483730604,False,-1.376806846231202,True,1,False,No,True,-0.7798532990707587,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0
STUD0117,25,True,0.9471733162974876,-0.7156596269653012,False,0.03414503553883489,True,4,False,Yes,False,-0.4614158555955612,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
STUD0118,20,False,-1.2817694706595533,-1.416325014634482,False,0.7396209764238533,True,2,True,Yes,False,-0.7798532990707587,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
STUD0119,14,False,-0.9633490725228332,0.6856711483730604,False,-1.376806846231202,True,4,True,No,False,-0.7798532990707587,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0
STUD0120,20,True,0.3103325200240474,-0.014994239296120374,False,0.03414503553883489,True,2,True,No,True,0.016240309617235126,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
STUD0121,13,False,-0.008087878112672791,1.3863365360422413,False,1.4450969173088717,True,3,True,Yes,False,2.5637398574188155,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0
STUD0122,24,True,-0.008087878112672791,-0.7156596269653012,False,0.7396209764238533,True,4,True,Yes,False,-0.14297841212036366,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0
STUD0123,24,False,-1.2817694706595533,0.6856711483730604,False,0.03414503553883489,True,5,False,Yes,False,0.49389647483003146,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
STUD0124,28,False,1.2655937144342078,-0.7156596269653012,True,-1.376806846231202,False,5,False,No,False,-1.0982907425459563,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0
STUD0125,20,True,-0.9633490725228332,-0.014994239296120374,True,1.4450969173088717,True,3,False,Yes,False,0.9715526400428278,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
STUD0126,15,True,-0.008087878112672791,-0.014994239296120374,True,0.7396209764238533,True,2,True,Yes,False,0.49389647483003146,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
STUD0127,27,False,0.9471733162974876,-0.7156596269653012,False,-1.376806846231202,False,5,False,Yes,False,-1.0982907425459563,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,8,0,0,0,0
STUD0128,26,True,0.6287529181607675,-0.014994239296120374,False,-1.376806846231202,True,4,True,Yes,False,-0.9390720208083575,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0
STUD0129,17,True,1.584014112570928,0.6856711483730604,False,-1.376806846231202,True,4,False,Yes,True,-0.7798532990707587,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0
STUD0130,24,True,0.6287529181607675,1.3863365360422413,True,-1.376806846231202,True,1,True,No,True,-0.62063457733316,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0
STUD0131,28,True,-0.32650827624939294,0.6856711483730604,True,-0.6713309053461836,False,4,False,No,False,-0.14297841212036366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0
STUD0132,24,False,0.3103325200240474,-0.014994239296120374,False,-0.6713309053461836,False,4,True,Yes,True,-0.4614158555955612,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
STUD0133,12,False,-0.9633490725228332,0.6856711483730604,True,0.03414503553883489,True,2,True,No,True,0.49389647483003146,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
STUD0134,12,True,-0.32650827624939294,-0.7156596269653012,True,0.03414503553883489,False,5,False,No,True,-0.4614158555955612,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
STUD0135,15,True,0.6287529181607675,-1.416325014634482,False,-1.376806846231202,True,3,True,No,True,-1.2575094642835551,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,0,0,0,0,0
STUD0136,23,False,0.9471733162974876,1.3863365360422413,True,0.03414503553883489,False,1,True,No,True,0.9715526400428278,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0
STUD0137,30,False,1.584014112570928,1.3863365360422413,False,0.7396209764238533,True,3,False,No,False,1.7676462487308215,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
STUD0138,18,False,-0.32650827624939294,1.3863365360422413,True,0.03414503553883489,True,4,False,Yes,True,0.9715526400428278,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
STUD0139,19,True,-0.32650827624939294,1.3863365360422413,False,-1.376806846231202,True,5,False,No,False,-0.62063457733316,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0
STUD0140,15,False,-1.2817694706595533,-0.014994239296120374,True,1.4450969173088717,False,4,True,No,True,0.9715526400428278,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
STUD0141,17,False,-1.2817694706595533,-0.014994239296120374,True,-1.376806846231202,True,2,True,Yes,False,-0.9390720208083575,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
STUD0142,12,True,1.2655937144342078,-0.7156596269653012,True,0.7396209764238533,True,4,True,No,True,-0.14297841212036366,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0
STUD0143,30,False,0.3103325200240474,-0.7156596269653012,False,-1.376806846231202,True,2,False,No,True,-1.0982907425459563,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0
STUD0144,25,True,-0.9633490725228332,1.3863365360422413,True,0.03414503553883489,True,4,True,No,True,0.9715526400428278,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
STUD0145,16,True,0.3103325200240474,-1.416325014634482,False,-1.376806846231202,False,2,False,No,True,-1.2575094642835551,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0
STUD0146,12,True,0.3103325200240474,-0.014994239296120374,False,-1.376806846231202,False,1,True,No,False,-0.9390720208083575,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
STUD0147,13,True,0.6287529181607675,-0.014994239296120374,True,-0.6713309053461836,True,3,False,No,False,-0.4614158555955612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0
STUD0148,27,True,0.6287529181607675,-0.014994239296120374,True,0.7396209764238533,True,1,False,No,False,0.49389647483003146,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0
STUD0149,22,False,-0.9633490725228332,-1.416325014634482,False,1.4450969173088717,True,1,True,Yes,True,-0.62063457733316,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
STUD0150,26,False,0.6287529181607675,0.6856711483730604,True,1.4450969173088717,True,5,False,Yes,False,1.7676462487308215,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,0,0,0
STUD0151,25,False,-0.008087878112672791,-0.014994239296120374,True,1.4450969173088717,False,2,True,Yes,False,0.9715526400428278,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
STUD0152,23,True,-0.008087878112672791,1.3863365360422413,False,0.7396209764238533,True,1,True,No,False,1.7676462487308215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
STUD0153,16,False,0.3103325200240474,0.6856711483730604,False,-0.6713309053461836,True,2,True,No,True,-0.14297841212036366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
STUD0154,14,True,-0.6449286743861131,1.3863365360422413,True,0.7396209764238533,False,5,False,No,False,1.7676462487308215,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
STUD0155,15,False,-1.6001898687962735,1.3863365360422413,False,0.03414503553883489,False,3,True,No,False,0.9715526400428278,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STUD0156,16,False,-0.6449286743861131,1.3863365360422413,False,-0.6713309053461836,False,2,True,No,True,0.1754590313548339,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0
STUD0157,28,True,-0.32650827624939294,-0.7156596269653012,False,0.03414503553883489,False,5,True,No,False,-0.4614158555955612,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0
STUD0158,17,False,-1.2817694706595533,-0.7156596269653012,True,-1.376806846231202,False,5,True,Yes,True,-1.0982907425459563,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
STUD0159,26,False,0.6287529181607675,-1.416325014634482,True,1.4450969173088717,True,4,True,No,False,-0.62063457733316,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0
STUD0160,13,False,-0.6449286743861131,-0.014994239296120374,False,-1.376806846231202,False,3,True,No,False,-0.9390720208083575,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
STUD0161,27,False,1.2655937144342078,-1.416325014634482,True,1.4450969173088717,False,1,True,Yes,False,-0.62063457733316,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9
STUD0162,28,False,-0.9633490725228332,-0.014994239296120374,True,1.4450969173088717,True,3,True,No,True,0.9715526400428278,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
STUD0163,16,False,0.3103325200240474,1.3863365360422413,False,0.03414503553883489,True,4,True,No,False,0.9715526400428278,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0
STUD0164,24,False,-0.32650827624939294,-0.014994239296120374,True,-0.6713309053461836,False,3,False,No,True,-0.4614158555955612,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0
STUD0165,14,False,-1.2817694706595533,1.3863365360422413,True,-1.376806846231202,True,3,False,No,True,-0.62063457733316,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
STUD0166,22,True,-0.008087878112672791,0.6856711483730604,False,-0.6713309053461836,True,2,False,No,True,-0.14297841212036366,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0
STUD0167,26,False,-1.6001898687962735,-1.416325014634482,True,-0.6713309053461836,False,5,False,Yes,True,-1.0982907425459563,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STUD0168,26,False,0.3103325200240474,1.3863365360422413,True,-1.376806846231202,True,4,False,Yes,False,-0.62063457733316,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0
STUD0169,17,True,-0.008087878112672791,-1.416325014634482,False,0.03414503553883489,True,5,True,No,True,-0.9390720208083575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
STUD0170,14,False,0.6287529181607675,-0.7156596269653012,True,0.03414503553883489,True,3,False,Yes,False,-0.4614158555955612,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0
STUD0171,30,True,-0.6449286743861131,0.6856711483730604,False,0.03414503553883489,True,3,True,No,True,0.49389647483003146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
STUD0172,15,True,-0.32650827624939294,0.6856711483730604,False,1.4450969173088717,False,1,True,Yes,False,1.7676462487308215,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
STUD0173,16,False,-1.6001898687962735,0.6856711483730604,False,0.7396209764238533,True,3,False,Yes,True,1.1307713617804265,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
STUD0174,20,True,1.584014112570928,-1.416325014634482,True,-0.6713309053461836,True,2,False,Yes,True,-1.0982907425459563,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0
STUD0175,18,False,-1.2817694706595533,0.6856711483730604,False,-1.376806846231202,False,5,False,Yes,True,-0.7798532990707587,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
STUD0176,25,False,-1.2817694706595533,-0.014994239296120374,True,0.7396209764238533,True,1,False,Yes,True,0.49389647483003146,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
STUD0177,29,True,1.2655937144342078,-0.014994239296120374,False,0.03414503553883489,True,2,True,No,True,0.016240309617235126,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0
STUD0178,22,True,0.6287529181607675,1.3863365360422413,False,0.7396209764238533,True,5,True,Yes,True,1.7676462487308215,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
STUD0179,29,True,1.584014112570928,-0.014994239296120374,True,-0.6713309053461836,False,2,False,Yes,True,-0.4614158555955612,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0
STUD0180,16,True,1.584014112570928,1.3863365360422413,False,0.03414503553883489,True,4,True,No,True,0.9715526400428278,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0
STUD0181,12,True,-0.6449286743861131,1.3863365360422413,False,-0.6713309053461836,False,5,False,No,True,0.1754590313548339,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0
STUD0182,16,True,1.584014112570928,-0.014994239296120374,True,1.4450969173088717,False,3,True,Yes,True,0.9715526400428278,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0
STUD0183,26,False,1.2655937144342078,0.6856711483730604,False,-0.6713309053461836,False,3,False,Yes,False,-0.14297841212036366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0
STUD0184,22,False,-0.6449286743861131,0.6856711483730604,False,1.4450969173088717,False,2,True,No,False,1.7676462487308215,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0
STUD0185,27,False,-0.6449286743861131,0.6856711483730604,False,0.7396209764238533,False,3,False,No,False,1.1307713617804265,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
STUD0186,28,True,-0.008087878112672791,-0.7156596269653012,False,0.7396209764238533,True,1,True,No,True,-0.14297841212036366,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0
STUD0187,22,False,0.6287529181607675,-0.7156596269653012,False,-1.376806846231202,True,1,False,Yes,False,-1.0982907425459563,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
STUD0188,23,True,-0.6449286743861131,-0.7156596269653012,True,0.03414503553883489,False,5,False,Yes,False,-0.4614158555955612,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0
STUD0189,29,False,-0.9633490725228332,-0.7156596269653012,False,0.7396209764238533,True,2,False,Yes,True,-0.14297841212036366,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
STUD0190,26,True,1.2655937144342078,-1.416325014634482,False,-0.6713309053461836,True,3,True,No,False,-1.0982907425459563,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0
STUD0191,29,True,-1.2817694706595533,-0.014994239296120374,False,0.03414503553883489,True,3,False,Yes,True,0.016240309617235126,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STUD0192,30,False,1.2655937144342078,-0.7156596269653012,False,-1.376806846231202,False,4,True,No,True,-1.0982907425459563,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0
STUD0193,19,False,0.3103325200240474,-1.416325014634482,False,1.4450969173088717,True,4,False,Yes,False,-0.62063457733316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0
STUD0194,14,False,1.584014112570928,-0.014994239296120374,False,-1.376806846231202,True,2,True,Yes,True,-0.9390720208083575,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0
STUD0195,23,False,-1.2817694706595533,1.3863365360422413,True,1.4450969173088717,True,3,False,Yes,True,2.5637398574188155,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
STUD0196,16,True,-0.008087878112672791,-0.014994239296120374,False,-1.376806846231202,False,5,False,No,True,-0.9390720208083575,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0
STUD0197,13,False,-1.2817694706595533,-0.7156596269653012,False,-0.6713309053461836,True,2,False,Yes,False,-0.7798532990707587,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
STUD0198,29,False,-0.9633490725228332,1.3863365360422413,False,0.03414503553883489,False,2,True,Yes,False,0.9715526400428278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
STUD0199,12,False,0.3103325200240474,1.3863365360422413,False,-0.6713309053461836,False,3,False,No,False,0.1754590313548339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
STUD0200,26,False,1.2655937144342078,-0.014994239296120374,False,-0.6713309053461836,False,1,True,No,False,-0.4614158555955612,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0
